AvgSpeed,CodeSum,Cool,Date,Depart,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb
13.5, ,0,2013-09-13,-4,45,4,0.01,1,12.8,30.12,2,29.47,529,1807,61,67,54,53
5.9, ,0,2013-09-14,-4,43,5,0.0,21,4.7,30.1,1,29.36,530,1805,60,72,47,52
6.3, ,0,2013-09-14,-2,41,3,0.0,19,5.3,30.11,2,29.44,530,1805,62,72,51,52
5.4,RA BR,0,2013-09-15,-5,52,6,0.65,2,1.1,30.06,1,29.34,531,1803,59,62,56,55
5.1,RA DZ BR,0,2013-09-15,-4,51,5,0.24,19,0.4,30.06,2,29.41,531,1803,60,62,58,55
10.8, ,0,2013-09-16,-6,47,7,0.0,3,9.7,30.3,1,29.59,532,1760,58,64,51,52
12.8, ,0,2013-09-16,-4,47,5,0.01,3,11.4,30.29,2,29.65,532,1760,60,64,55,53
7.6, ,0,2013-09-17,-4,51,5,0.0,13,7.0,30.23,1,29.49,533,1758,60,71,49,56
8.2, ,0,2013-09-17,-2,49,3,0.01,12,7.2,30.23,2,29.55,533,1758,62,70,53,55
9.0, ,6,2013-09-18,7,60,0,0.55,18,8.7,30.01,1,29.26,535,1756,71,81,60,64
9.1,TS HZ,7,2013-09-18,8,58,0,0.51,17,6.7,30.02,2,29.35,535,1756,72,82,62,62
10.6,TS RA FG BR HZ,12,2013-09-19,14,68,0,0.84,16,8.3,29.87,1,29.14,536,1755,77,84,69,70
10.0,RA BR HZ,12,2013-09-19,14,66,0,0.01,16,7.8,29.87,2,29.21,536,1755,77,84,70,69
11.0, ,2,2013-09-20,5,60,0,0.01,26,10.1,29.8,1,29.08,537,1753,67,76,58,63
11.2, ,3,2013-09-20,6,59,0,0.02,26,10.3,29.8,2,29.15,537,1753,68,77,59,63
10.0, ,0,2013-09-21,-2,48,5,0.0,33,9.6,29.87,1,29.17,538,1751,60,67,52,53
9.5, ,0,2013-09-21,-3,46,6,0.0,33,9.0,29.87,2,29.23,538,1751,59,67,51,53
7.5, ,0,2013-09-22,-4,47,7,0.0,4,6.2,30.01,1,29.3,539,1749,58,67,49,52
6.8, ,0,2013-09-22,-4,45,7,0.0,5,4.8,30.01,2,29.36,539,1749,58,67,49,51
6.1, ,0,2013-09-23,-4,48,8,0.0,10,4.9,30.06,1,29.34,540,1748,57,67,46,53
7.6, ,0,2013-09-23,-2,45,6,0.0,11,6.8,30.06,2,29.41,540,1748,59,67,50,52
8.0, ,0,2013-09-24,-1,49,5,0.0,10,6.2,30.0,1,29.26,541,1746,60,70,49,54
7.7, ,7,2013-09-24,11,48,0,0.0,9,5.8,30.0,2,29.33,541,1746,72,91,52,54
5.7, ,0,2013-09-25,0,52,4,0.0,5,4.8,29.95,1,29.23,542,1744,61,70,51,56
6.6, ,0,2013-09-25,3,51,1,0.0,6,5.9,29.95,2,29.29,542,1744,64,71,56,56
4.2,BR,0,2013-09-26,3,52,2,0.0,8,3.8,30.04,1,29.34,543,1742,63,75,50,58
4.6, ,0,2013-09-26,5,52,0,0.0,9,4.1,30.04,2,29.4,543,1742,65,75,55,58
7.4, ,2,2013-09-27,7,51,0,0.0,13,7.0,30.09,1,29.38,544,1741,67,81,52,57
7.3, ,4,2013-09-27,9,48,0,0.0,12,6.6,30.09,2,29.44,544,1741,69,80,57,57
12.7,RA BR,5,2013-09-28,11,56,0,0.2,19,10.9,29.98,1,29.24,545,1739,70,84,55,62
11.3,RA BR,7,2013-09-28,13,54,0,0.02,18,10.2,29.98,2,29.31,545,1739,72,85,58,61
7.6,RA BR,0,2013-09-29,1,49,5,0.18,36,6.0,30.01,1,29.29,546,1737,60,68,51,54
7.8,RA BR,3,2013-09-29,9,48,0,0.22,36,6.3,30.01,2,29.36,546,1737,68,84,53,54
6.2, ,0,2013-09-30,2,49,4,0.0,19,5.8,29.93,1,29.21,547,1735,61,74,47,55
4.9, ,0,2013-09-30,4,47,2,0.0,19,4.2,29.93,2,29.28,547,1735,63,76,50,55
12.2,BR,6,2013-10-01,13,62,0,0.0,22,12.5,29.92,1,29.21,548,1734,71,79,62,65
11.5,BR HZ,6,2013-10-01,13,61,0,0.0,21,11.9,29.92,2,29.28,548,1734,71,79,62,64
6.4,BR,4,2013-10-02,11,50,0,0.0,7,4.7,30.02,1,29.31,549,1732,69,76,62,59
7.3,BR HZ,6,2013-10-02,13,50,0,0.0,7,5.2,30.02,2,29.37,549,1732,71,77,64,59
7.9,RA DZ FG+ BR,4,2013-10-03,12,65,0,0.12,19,7.4,29.91,1,29.19,550,1730,69,78,60,67
7.7,RA DZ FG+ BR HZ,6,2013-10-03,14,65,0,0.8,19,7.1,29.91,2,29.26,550,1730,71,78,64,67
6.2,RA BR,5,2013-10-04,13,65,0,0.01,12,2.6,29.94,1,29.23,552,1729,70,74,65,66
6.0,BR HZ,6,2013-10-04,14,64,0,0.0,16,2.0,29.94,2,29.29,552,1729,71,76,66,66
6.4,BR,6,2013-10-05,14,66,0,0.82,19,5.2,29.84,1,29.11,553,1727,71,80,61,68
8.1,BR HZ,8,2013-10-05,16,66,0,0.68,19,6.7,29.83,2,29.18,553,1727,73,81,65,68
9.5,RA,0,2013-10-06,-1,44,10,0.09,25,8.7,29.75,1,29.02,554,1725,55,64,45,49
10.6,RA DZ BR,0,2013-10-06,6,44,3,0.06,25,10.1,29.76,2,29.1,554,1725,62,76,48,50
9.0, ,0,2013-10-07,1,45,8,0.01,28,6.1,29.92,1,29.23,555,1724,57,68,45,50
9.1, ,0,2013-10-07,0,44,9,0.0,26,6.3,29.94,2,29.3,555,1724,56,67,45,50
5.6, ,0,2013-10-08,3,48,6,0.0,18,4.7,30.13,1,29.42,556,1722,59,75,43,53
5.0, ,0,2013-10-08,7,46,2,0.0,17,4.0,30.13,2,29.49,556,1722,63,76,49,53
4.6, ,0,2013-10-09,5,47,5,0.0,12,3.6,30.18,1,29.45,557,1720,60,71,48,53
4.9, ,0,2013-10-09,6,47,4,0.0,11,3.4,30.18,2,29.52,557,1720,61,70,52,53
3.9,BR,0,2013-10-10,5,50,5,0.0,13,2.9,30.11,1,29.37,558,1719,60,74,46,55
3.8, ,0,2013-10-10,8,49,2,0.0,12,3.0,30.11,2,29.44,558,1719,63,75,51,55
7.7, ,0,2013-10-11,10,51,1,0.0,14,7.3,30.02,1,29.28,559,1717,64,76,51,56
6.9, ,2,2013-10-11,13,48,0,0.0,14,6.1,30.02,2,29.36,559,1717,67,77,56,56
7.4,RA BR,0,2013-10-12,6,54,5,0.12,21,5.7,30.02,1,29.32,600,1715,60,73,46,57
8.6, ,0,2013-10-12,9,52,2,0.01,21,6.0,30.02,2,29.39,600,1715,63,73,53,57
6.6, ,0,2013-10-13,1,41,11,0.0,32,5.3,30.32,1,29.62,602,1714,54,64,44,48
5.0, ,0,2013-10-13,3,40,9,0.0,34,3.1,30.33,2,29.68,602,1714,56,65,46,48
8.4, ,0,2013-10-14,-1,44,13,0.0,8,6.6,30.29,1,29.53,603,1712,52,62,42,49
8.4, ,0,2013-10-14,1,43,11,0.0,8,7.2,30.29,2,29.59,603,1712,54,62,45,49
10.6,RA BR,0,2013-10-15,4,51,8,0.07,19,7.6,29.91,1,29.14,604,1711,57,64,49,54
9.7,RA BR,0,2013-10-15,5,50,7,0.09,19,6.9,29.92,2,29.22,604,1711,58,65,51,54
10.8,DZ,0,2013-10-16,-1,45,14,0.01,25,10.5,29.89,1,29.16,605,1709,51,54,47,48
10.7,DZ,0,2013-10-16,-1,43,14,0.01,25,10.5,29.91,2,29.23,605,1709,51,54,47,47
6.9,RA BR,0,2013-10-17,-5,44,18,0.29,26,6.1,29.86,1,29.12,606,1707,47,53,40,46
7.9,RA BR HZ,0,2013-10-17,-3,43,16,0.17,24,7.1,29.88,2,29.2,606,1707,49,54,44,47
8.7, ,0,2013-10-18,-6,40,20,0.0,26,8.3,29.91,1,29.18,607,1706,45,50,39,43
8.6, ,0,2013-10-18,-5,39,19,0.0,25,7.9,29.93,2,29.26,607,1706,46,50,42,43
9.2,RA,0,2013-10-19,-3,37,17,0.01,25,8.9,29.83,1,29.1,608,1704,48,54,42,42
10.4,RA,0,2013-10-19,-2,36,16,0.01,24,10.1,29.85,2,29.17,608,1704,49,54,43,43
6.1,RA,0,2013-10-20,-1,42,16,0.01,20,5.1,29.8,1,29.07,610,1703,49,61,36,46
8.4,RA,0,2013-10-20,3,41,12,0.02,21,7.5,29.82,2,29.15,610,1703,53,65,41,47
11.5, ,0,2013-10-21,-6,31,21,0.01,27,10.8,29.9,1,29.19,611,1701,44,55,33,38
10.8,RA,0,2013-10-21,-4,32,19,0.03,27,10.3,29.92,2,29.26,611,1701,46,55,36,40
6.1,RA,0,2013-10-22,-14,31,29,0.01,26,5.4,29.95,1,29.21,612,1660,36,42,29,34
5.4,RA DZ BR,0,2013-10-22,-14,31,29,0.03,26,4.6,29.97,2,29.28,612,1660,36,41,31,35
10.0, ,0,2013-10-23,-10,27,26,0.01,30,9.2,29.98,1,29.24,613,1658,39,46,32,34
9.2,RA SN,0,2013-10-23,-10,27,26,0.01,29,9.2,30.0,2,29.32,613,1658,39,46,32,34
10.9, ,0,2013-10-24,-11,25,27,0.01,30,10.3,30.16,1,29.45,614,1657,38,44,31,33
9.9, ,0,2013-10-24,-10,25,26,0.0,30,9.2,30.2,2,29.52,614,1657,39,44,34,34
11.7, ,0,2013-10-25,-8,26,25,0.0,24,10.8,30.24,1,29.47,616,1656,40,51,29,35
11.3, ,0,2013-10-25,-8,26,25,0.0,23,10.4,30.28,2,29.57,616,1656,40,51,29,36
14.2, ,0,2013-10-26,-2,29,19,0.0,27,10.9,29.96,1,29.22,617,1654,46,55,37,39
13.4, ,0,2013-10-26,-1,29,18,0.0,26,10.5,29.98,2,29.3,617,1654,47,55,38,39
6.6, ,0,2013-10-27,-6,29,23,0.0,23,6.3,30.02,1,29.28,618,1653,42,54,29,37
6.7, ,0,2013-10-27,-4,29,21,0.0,23,6.4,30.05,2,29.37,618,1653,44,55,32,38
9.4, ,0,2013-10-28,-3,37,21,0.0,4,9.0,30.26,1,29.54,619,1651,44,53,35,41
10.3, ,0,2013-10-28,-2,38,20,0.0,4,8.8,30.26,2,29.6,619,1651,45,54,36,42
7.5, ,0,2013-10-29,3,40,15,0.01,10,6.1,30.25,1,29.49,620,1650,50,57,42,45
6.6,RA HZ,0,2013-10-29,3,39,15,0.01,11,5.9,30.26,2,29.57,620,1650,50,57,43,45
7.5,RA BR HZ,0,2013-10-30,7,52,12,0.55,15,6.6,30.0,1,29.22,622,1649,53,63,43,53
6.2,RA BR HZ,0,2013-10-30,10,52,9,1.16,14,5.3,30.01,2,29.29,622,1649,56,64,47,53
11.5,RA BR,0,2013-10-31,9,56,10,1.04,24,9.4,29.45,1,28.69,623,1647,55,64,46,57
11.4,RA BR,0,2013-10-31,10,56,9,2.03,23,9.5,29.47,2,28.77,623,1647,56,65,47,57
13.4,RA DZ BR,0,2014-05-01,-7,38,19,0.09,24,13.5,29.74,1,29.02,448,1849,46,49,42,42
14.0,RA DZ,0,2014-05-01,-6,42,18,0.09,24,14.1,29.76,2,29.1,448,1849,47,50,43,44
11.5, ,0,2014-05-02,-4,39,15,0.01,24,10.2,29.77,1,29.03,447,1850,50,53,46,45
11.9,RA,0,2014-05-02,10,43,1,0.04,23,10.7,29.79,2,29.1,447,1850,64,80,47,47
14.7, ,0,2014-05-03,3,37,8,0.0,28,13.8,29.77,1,29.07,446,1851,57,67,46,48
14.1, ,0,2014-05-03,5,39,6,0.0,28,13.3,29.77,2,29.13,446,1851,59,68,49,49
10.0, ,0,2014-05-04,-3,29,14,0.0,3,4.8,30.01,1,29.31,444,1852,51,58,44,41
11.1, ,0,2014-05-04,0,31,11,0.0,4,5.6,30.01,2,29.37,444,1852,54,61,47,43
13.1,RA,0,2014-05-05,-6,34,16,0.05,5,12.6,29.98,1,29.26,443,1853,49,55,43,42
13.8,RA,0,2014-05-05,-3,36,13,0.01,5,12.5,29.98,2,29.31,443,1853,52,59,45,44
13.7, ,0,2014-05-06,-3,34,13,0.0,7,12.6,29.95,1,29.21,442,1855,52,63,41,45
13.7, ,0,2014-05-06,-1,38,11,0.0,7,12.9,29.94,2,29.26,442,1855,54,63,45,47
8.9, ,0,2014-05-07,8,42,2,0.01,8,7.5,29.82,1,29.1,441,1856,63,78,48,50
9.3,RA,1,2014-05-07,11,47,0,0.01,10,6.3,29.81,2,29.15,441,1856,66,80,52,55
14.2,RA,5,2014-05-08,14,55,0,0.1,21,13.7,29.8,1,29.08,439,1857,70,89,51,63
14.3, ,16,2014-05-08,25,58,0,0.0,20,13.8,29.79,2,29.15,439,1857,81,93,68,66
16.0,RA BR,0,2014-05-09,8,52,1,1.03,24,13.2,29.74,1,29.03,438,1858,64,73,54,58
15.3,RA BR,2,2014-05-09,11,56,0,1.43,23,12.4,29.73,2,29.1,438,1858,67,76,57,61
6.9, ,0,2014-05-10,6,42,3,0.0,25,2.9,29.91,1,29.19,437,1859,62,77,47,52
6.8, ,0,2014-05-10,9,44,0,0.0,20,3.1,29.9,2,29.26,437,1859,65,77,52,54
8.9, ,2,2014-05-11,10,53,0,0.12,16,7.6,29.91,1,29.19,436,1860,67,81,52,59
10.1, ,9,2014-05-11,17,55,0,0.41,17,7.8,29.9,2,29.26,436,1860,74,85,63,61
12.0,TS BR,9,2014-05-12,17,64,0,2.09,19,6.6,29.85,1,29.13,435,1901,74,84,64,67
12.5,TS RA BR,11,2014-05-12,19,67,0,0.03,19,11.1,29.84,2,29.2,435,1901,76,86,65,70
12.3,RA BR,0,2014-05-13,2,53,5,0.12,26,9.5,29.98,1,29.29,434,1902,60,67,52,56
10.8,RA,0,2014-05-13,4,55,3,0.14,25,8.1,29.97,2,29.35,434,1902,62,70,54,58
12.0,RA BR,0,2014-05-14,-8,39,15,0.02,2,10.9,30.09,1,29.36,433,1903,50,56,44,46
12.5,RA BR,0,2014-05-14,-7,41,14,0.06,1,11.4,30.08,2,29.41,433,1903,51,57,44,48
13.6,RA,0,2014-05-15,-10,35,17,0.19,1,10.3,30.0,1,29.26,432,1904,48,55,40,41
13.6,RA BR,0,2014-05-15,-8,38,15,0.26,1,9.2,30.0,2,29.32,432,1904,50,57,42,43
8.0,RA DZ,0,2014-05-16,-17,34,23,0.1,6,4.9,30.05,1,29.33,431,1905,42,46,37,38
9.1,RA,0,2014-05-16,-16,37,22,0.08,5,6.6,30.06,2,29.39,431,1905,43,45,41,40
8.5,BR,0,2014-05-17,-9,33,15,0.0,26,7.7,30.12,1,29.4,430,1906,50,60,39,42
8.2,BR,0,2014-05-17,-8,34,14,0.0,24,7.6,30.14,2,29.47,430,1906,51,61,41,44
10.5, ,0,2014-05-18,-2,37,7,0.0,22,9.8,30.19,1,29.47,429,1907,58,69,47,48
9.2, ,0,2014-05-18,-1,38,6,0.0,21,8.5,30.2,2,29.54,429,1907,59,70,48,49
13.3,RA,0,2014-05-19,-3,40,8,0.01,16,12.7,30.1,1,29.34,428,1908,57,69,45,50
12.0,RA,0,2014-05-19,2,40,3,0.01,16,11.3,30.1,2,29.41,428,1908,62,71,53,52
11.1,TS RA BR,9,2014-05-20,13,58,0,0.82,20,9.9,29.86,1,29.12,427,1909,74,85,62,63
11.9,TS BR,10,2014-05-20,14,60,0,0.64,20,10.5,29.85,2,29.19,427,1909,75,87,63,65
7.5,RA BR HZ,10,2014-05-21,14,55,0,0.01,31,4.4,29.86,1,29.16,426,1910,75,86,63,63
7.9,HZ,14,2014-05-21,18,58,0,0.01,30,4.8,29.84,2,29.21,426,1910,79,89,68,66
6.8, ,0,2014-05-22,1,47,3,0.0,5,4.0,30.06,1,29.36,425,1911,62,70,53,54
7.5, ,0,2014-05-22,1,50,3,0.0,5,5.4,30.05,2,29.42,425,1911,62,69,54,56
6.5, ,0,2014-05-23,-2,43,6,0.0,5,6.2,30.18,1,29.47,425,1912,59,69,48,51
6.0, ,0,2014-05-23,-1,46,5,0.0,5,5.1,30.17,2,29.52,425,1912,60,68,51,52
5.2, ,0,2014-05-24,-1,42,4,0.0,6,3.9,30.18,1,29.44,424,1913,61,74,47,52
4.6, ,0,2014-05-24,0,45,3,0.0,7,3.2,30.17,2,29.5,424,1913,62,74,50,53
5.0, ,2,2014-05-25,5,46,0,0.0,15,2.3,30.08,1,29.35,423,1914,67,83,50,56
4.5, ,5,2014-05-25,8,49,0,0.0,15,1.7,30.08,2,29.41,423,1914,70,85,54,58
7.5, ,9,2014-05-26,12,59,0,0.0,21,5.9,29.98,1,29.25,422,1915,74,87,61,65
7.7,TS,14,2014-05-26,17,62,0,0.08,21,6.3,29.97,2,29.31,422,1915,79,90,67,67
10.0,RA BR,7,2014-05-27,10,61,0,0.21,25,5.3,29.91,1,29.21,422,1916,72,85,58,65
9.7,RA BR,8,2014-05-27,11,65,0,0.5,24,5.3,29.9,2,29.26,422,1916,73,85,61,68
9.3,RA BR,0,2014-05-28,1,49,1,0.03,4,9.1,30.0,1,29.29,421,1916,64,71,56,55
9.1,RA BR HZ,1,2014-05-28,3,54,0,0.68,4,8.3,29.99,2,29.35,421,1916,66,73,58,59
9.0, ,0,2014-05-29,1,51,0,0.0,5,8.4,30.09,1,29.38,421,1917,65,76,54,57
9.7, ,2,2014-05-29,3,55,0,0.0,4,8.8,30.07,2,29.42,421,1917,67,77,57,59
7.0, ,1,2014-05-30,2,49,0,0.0,6,6.1,30.15,1,29.44,420,1918,66,79,53,57
8.0, ,3,2014-05-30,4,53,0,0.0,7,7.1,30.13,2,29.49,420,1918,68,79,57,59
8.0, ,6,2014-05-31,7,50,0,0.0,12,5.8,30.12,1,29.39,420,1919,71,88,54,59
7.4, ,10,2014-05-31,11,53,0,0.0,11,5.1,30.1,2,29.45,420,1919,75,89,60,62
13.0, ,12,2014-06-01,13,59,0,0.01,18,12.9,29.96,1,29.24,419,1920,77,90,63,66
12.1, ,16,2014-06-01,17,60,0,0.01,18,12.0,29.95,2,29.31,419,1920,81,92,69,68
14.6,RA,11,2014-06-02,12,62,0,0.14,22,13.2,29.83,1,29.11,419,1920,76,83,68,67
15.0, ,12,2014-06-02,13,65,0,0.2,22,13.4,29.82,2,29.18,419,1920,77,85,69,70
9.8, ,9,2014-06-03,10,50,0,0.0,28,7.2,29.89,1,29.18,418,1921,74,81,66,60
10.5, ,11,2014-06-03,12,53,0,0.0,29,3.7,29.88,2,29.24,418,1921,76,82,70,62
9.3,RA BR,0,2014-06-04,-1,53,2,0.19,6,7.8,29.85,1,29.13,418,1922,63,70,55,57
10.9,RA BR,0,2014-06-04,1,56,0,0.12,6,8.5,29.84,2,29.18,418,1922,65,72,58,59
6.0, ,0,2014-06-05,-1,42,1,0.0,6,5.0,29.95,1,29.23,417,1923,64,76,52,53
7.8, ,1,2014-06-05,1,44,0,0.0,6,6.5,29.94,2,29.29,417,1923,66,75,56,55
4.9, ,0,2014-06-06,-1,40,0,0.0,11,3.9,29.98,1,29.26,417,1923,65,81,49,54
5.6, ,3,2014-06-06,2,42,0,0.0,9,4.8,29.97,2,29.32,417,1923,68,82,54,55
7.7,RA,6,2014-06-07,5,50,0,0.08,9,3.3,29.91,1,29.18,417,1924,71,84,57,59
7.1,RA,9,2014-06-07,8,51,0,0.12,10,4.2,29.89,2,29.23,417,1924,74,85,62,60
14.1,RA,0,2014-06-08,-3,44,2,0.23,2,13.9,29.98,1,29.28,417,1925,63,72,54,53
15.7,RA BR,0,2014-06-08,-3,48,2,0.21,1,15.4,29.97,2,29.33,417,1925,63,70,55,55
8.5, ,2,2014-06-09,1,48,0,0.0,4,7.7,29.96,1,29.24,416,1925,67,78,55,55
8.0, ,3,2014-06-09,2,52,0,0.0,4,6.3,29.94,2,29.29,416,1925,68,79,56,58
10.3,RA BR,0,2014-06-10,-6,51,4,1.26,3,10.0,29.87,1,29.12,416,1926,61,66,56,55
9.1,RA DZ BR,0,2014-06-10,-2,56,0,0.45,3,8.3,29.85,2,29.17,416,1926,65,70,59,59
7.4,RA DZ BR,0,2014-06-11,-5,55,3,0.52,34,6.4,29.71,1,29.0,416,1926,62,67,57,58
5.8,RA DZ BR HZ,1,2014-06-11,-1,60,0,0.03,36,2.2,29.7,2,29.05,416,1926,66,69,62,62
10.0,DZ BR,4,2014-06-12,1,56,0,0.01,27,8.6,29.78,1,29.08,416,1927,69,79,58,62
9.8,DZ BR,8,2014-06-12,5,59,0,0.01,26,8.9,29.77,2,29.13,416,1927,73,82,63,64
9.8, ,0,2014-06-13,-3,41,0,0.0,31,6.4,29.96,1,29.26,416,1927,65,75,55,52
7.5, ,1,2014-06-13,-2,45,0,0.0,34,3.4,29.95,2,29.32,416,1927,66,75,57,55
8.3, ,1,2014-06-14,-2,43,0,0.0,17,7.8,30.03,1,29.31,416,1928,66,79,52,55
8.6, ,4,2014-06-14,1,43,0,0.0,17,7.5,30.02,2,29.37,416,1928,69,80,57,56
15.7, ,7,2014-06-15,4,55,0,0.0,19,14.3,29.89,1,29.17,416,1928,72,84,60,63
14.5, ,10,2014-06-15,7,58,0,0.01,19,13.4,29.89,2,29.24,416,1928,75,86,64,65
8.7, ,13,2014-06-16,9,61,0,0.0,21,7.4,29.97,1,29.24,416,1929,78,88,67,67
8.8, ,15,2014-06-16,11,64,0,0.0,21,7.1,29.96,2,29.31,416,1929,80,90,69,70
12.6,RA,19,2014-06-17,15,64,0,0.01,22,9.1,29.86,1,29.15,416,1929,84,91,77,70
13.9, ,21,2014-06-17,17,68,0,0.0,21,11.5,29.85,2,29.22,416,1929,86,93,79,74
10.2,TS BR HZ,7,2014-06-18,2,63,0,0.65,23,2.0,29.93,1,29.24,416,1929,72,82,61,66
10.6,TS RA BR,9,2014-06-18,4,67,0,0.8,23,3.3,29.92,2,29.29,416,1929,74,85,63,70
8.2,FG+ BR HZ,4,2014-06-19,-1,61,0,0.32,7,6.0,30.04,1,29.33,416,1930,69,79,59,64
7.6,RA BR HZ,6,2014-06-19,1,66,0,0.39,6,5.4,30.03,2,29.39,416,1930,71,82,60,68
8.5,BR HZ,9,2014-06-20,4,63,0,0.01,30,2.6,29.94,1,29.23,416,1930,74,85,63,67
8.8,RA BR,11,2014-06-20,6,67,0,0.03,29,2.6,29.93,2,29.28,416,1930,76,86,66,70
7.3,RA BR,7,2014-06-21,2,62,0,1.28,17,0.7,29.92,1,29.21,416,1930,72,84,60,65
6.5,RA BR,9,2014-06-21,4,65,0,0.73,17,2.1,29.91,2,29.26,416,1930,74,85,63,67
4.9,FG+ BR HZ,8,2014-06-22,3,61,0,0.0,7,4.4,29.88,1,29.16,417,1931,73,82,63,64
5.8,BR,9,2014-06-22,4,64,0,0.0,8,4.8,29.87,2,29.23,417,1931,74,82,66,67
5.5,RA BR,9,2014-06-23,4,65,0,0.05,22,2.9,29.83,1,29.11,417,1931,74,81,66,68
5.5,RA BR,12,2014-06-23,7,69,0,0.16,22,1.9,29.82,2,29.18,417,1931,77,84,69,71
4.7,RA,14,2014-06-24,8,65,0,0.41,36,0.8,29.85,1,29.15,417,1931,79,87,70,69
5.7,RA BR,13,2014-06-24,7,70,0,1.15,15,0.9,29.83,2,29.21,417,1931,78,85,70,72
7.3,FG+ FG BR HZ,5,2014-06-25,-1,58,0,0.01,4,6.8,29.98,1,29.28,417,1931,70,80,59,61
6.2,BR HZ,6,2014-06-25,0,63,0,0.02,4,5.3,29.96,2,29.34,417,1931,71,79,62,65
6.8,BR HZ,4,2014-06-26,-2,57,0,0.0,5,6.2,30.04,1,29.34,418,1931,69,78,59,61
7.1,BR HZ,4,2014-06-26,-2,60,0,0.0,6,5.5,30.03,2,29.38,418,1931,69,77,60,63
9.8,FG BR HZ,9,2014-06-27,3,62,0,0.01,16,7.9,30.0,1,29.28,418,1931,74,88,59,67
9.0,BR HZ,12,2014-06-27,6,65,0,0.0,16,7.2,29.98,2,29.34,418,1931,77,91,62,70
12.1, ,14,2014-06-28,8,67,0,0.0,18,11.8,29.96,1,29.23,419,1931,79,87,71,70
11.7,TS,17,2014-06-28,11,70,0,0.16,17,11.1,29.95,2,29.31,419,1931,82,88,75,73
12.9,RA,12,2014-06-29,6,67,0,0.07,21,12.3,29.9,1,29.2,419,1931,77,85,69,71
13.2, ,15,2014-06-29,9,70,0,0.04,21,12.4,29.89,2,29.26,419,1931,80,88,71,73
12.6,TS RA,12,2014-06-30,5,67,0,2.6,20,6.3,29.77,1,29.05,419,1931,77,87,67,70
12.7,TS RA BR,13,2014-06-30,6,71,0,2.06,19,9.0,29.75,2,29.1,419,1931,78,88,68,73
12.4,RA,9,2014-07-01,2,60,0,0.01,24,12.3,29.72,1,29.02,420,1931,74,80,67,65
14.6,RA DZ BR,11,2014-07-01,4,64,0,0.04,24,14.9,29.71,2,29.08,420,1931,76,84,68,68
9.6,RA DZ BR HZ,0,2014-07-02,-9,53,2,0.12,30,5.3,29.92,1,29.23,420,1931,63,70,56,57
9.7,RA DZ BR HZ,1,2014-07-02,-6,56,0,0.12,30,6.3,29.9,2,29.28,420,1931,66,74,58,60
6.8,RA,1,2014-07-03,-6,48,0,0.07,30,2.2,30.11,1,29.41,421,1931,66,76,56,56
7.0,RA DZ BR,1,2014-07-03,-6,51,0,0.05,1,1.8,30.1,2,29.47,421,1931,66,75,57,58
7.2,HZ,4,2014-07-04,-3,48,0,0.0,6,2.9,30.26,1,29.54,422,1930,69,79,58,57
7.1,HZ,5,2014-07-04,-2,50,0,0.0,6,2.8,30.25,2,29.6,422,1930,70,79,60,59
8.3,RA HZ,4,2014-07-05,-3,54,0,0.01,21,8.0,30.16,1,29.41,422,1930,69,77,60,60
9.6,RA HZ,6,2014-07-05,-1,55,0,0.01,21,9.2,30.15,2,29.47,422,1930,71,79,63,62
12.3, ,10,2014-07-06,3,63,0,0.0,22,11.8,29.85,1,29.1,423,1930,75,87,63,68
12.9, ,13,2014-07-06,6,66,0,0.0,22,12.5,29.84,2,29.17,423,1930,78,89,66,70
8.6, ,15,2014-07-07,8,63,0,0.63,27,6.9,29.72,1,29.0,423,1930,80,88,71,69
10.3, ,16,2014-07-07,9,66,0,0.48,27,9.1,29.7,2,29.05,423,1930,81,89,72,71
12.0, ,9,2014-07-08,1,59,0,0.54,28,10.9,29.7,1,29.01,424,1929,74,81,66,65
13.0,RA,12,2014-07-08,4,62,0,0.48,27,11.5,29.69,2,29.07,424,1929,77,84,70,68
8.4, ,6,2014-07-09,-2,54,0,0.0,32,6.8,29.93,1,29.25,425,1929,71,80,62,61
6.1, ,8,2014-07-09,0,58,0,0.0,1,3.0,29.91,2,29.31,425,1929,73,81,64,64
4.4, ,5,2014-07-10,-3,53,0,0.0,10,4.1,30.13,1,29.42,425,1929,70,79,60,60
5.4, ,6,2014-07-10,-2,56,0,0.0,9,4.5,30.11,2,29.49,425,1929,71,78,63,62
5.4,RA,6,2014-07-11,-2,54,0,0.01,18,5.1,30.14,1,29.42,426,1928,71,81,60,61
6.5, ,8,2014-07-11,0,54,0,0.01,17,5.5,30.13,2,29.48,426,1928,73,83,63,63
10.5,RA BR,10,2014-07-12,2,66,0,0.47,20,9.1,29.97,1,29.23,427,1928,75,80,70,69
10.6,RA BR,11,2014-07-12,3,69,0,3.31,21,8.6,29.96,2,29.3,427,1928,76,81,70,72
9.7, ,12,2014-07-13,4,61,0,0.01,28,8.9,29.9,1,29.18,428,1927,77,85,68,67
10.0, ,14,2014-07-13,6,65,0,0.04,27,9.1,29.88,2,29.24,428,1927,79,86,71,69
8.1, ,6,2014-07-14,-2,54,0,0.2,31,7.3,29.83,1,29.11,428,1927,71,80,61,61
7.4, ,8,2014-07-14,0,57,0,0.37,30,5.9,29.81,2,29.17,428,1927,73,81,64,63
